objID run rerun camcol field rowc colc petroRad_r rowc_g rowc_i colc_g colc_i class imageName
1237649918969381002 1035 301 2 118 506.0978 757.4931 16.34526 517.2713 508.8211 760.8075 757.5345 GALAXY 1035_301_2_118
1237649918969446495 1035 301 2 119 262.6869 769.7387 4.442283 273.8516 265.7409 773.2156 769.6539 GALAXY 1035_301_2_119
1237649918969512029 1035 301 2 120 893.7619 1584.013 2.122452 904.4316 896.8089 1587.752 1584.094 GALAXY 1035_301_2_120
1237649918969577495 1035 301 2 121 507.3759 462.4982 1.475273 518.6355 510.2048 466.1069 462.2331 STAR 1035_301_2_121
1237649918969643048 1035 301 2 122 1310.504 296.2054 4.761263 1321.941 1313.756 299.8615 296.0633 GALAXY 1035_301_2_122
1237649918969708661 1035 301 2 123 934.0426 296.1978 6.325162 945.3701 937.0163 299.7552 295.7365 GALAXY 1035_301_2_123
1237649918969774105 1035 301 2 124 811.2455 1466.548 2.9694 822.0161 814.4521 1469.767 1466.55 STAR 1035_301_2_124
1237649918969839715 1035 301 2 125 414.9964 326.5898 1.476081 426.3358 417.9412 330.0923 326.3196 STAR 1035_301_2_125
1237649918969905393 1035 301 2 126 1394.11 1728.294 1.558231 1405.93 1397.392 1732.681 1728.907 STAR 1035_301_2_126
1237649918969970738 1035 301 2 127 1102.503 1284.237 4.733106 1112.821 1106.123 1290.451 1284.643 GALAXY 1035_301_2_127
1237649918970036239 1035 301 2 128 191.9851 1122.674 4.838018 204.0445 195.4251 1126.498 1123.212 GALAXY 1035_301_2_128
1237649918970101958 1035 301 2 129 985.0165 1786.224 1.634317 996.973 988.8007 1789.982 1786.824 STAR 1035_301_2_129
1237649918970167340 1035 301 2 130 468.6505 787.0571 1.599659 480.0977 471.8016 790.7884 786.9687 STAR 1035_301_2_130
1237649918970232842 1035 301 2 131 116.3895 1466.594 1.617612 127.9512 119.7609 1470.631 1466.744 STAR 1035_301_2_131
1237649918970298385 1035 301 2 132 454.8331 1281.804 1.726152 466.3195 457.8783 1285.51 1281.631 STAR 1035_301_2_132
1237649918970363944 1035 301 2 133 331.4025 853.7421 1.674524 342.8333 334.8343 857.6631 853.6576 STAR 1035_301_2_133
1237649918970429456 1035 301 2 134 134.8245 129.3662 1.483597 146.2554 138.3743 133.116 129.2109 STAR 1035_301_2_134
1237649918970495011 1035 301 2 135 86.55452 280.535 1.45659 97.99967 89.84457 284.3372 280.237 STAR 1035_301_2_135
1237649918970560553 1035 301 2 136 400.0174 135.7543 1.471603 410.8262 403.0841 139.3835 135.5493 STAR 1035_301_2_136
1237649918970626117 1035 301 2 137 475.09 1595.21 1.357086 486.5552 478.3293 1599.362 1595.76 STAR 1035_301_2_137
1237649918970691628 1035 301 2 138 946.9158 1693.765 1.480316 958.336 950.282 1697.634 1693.939 STAR 1035_301_2_138
1237649918970757175 1035 301 2 139 568.4265 748.3718 1.6359 579.6404 571.2692 751.9859 748.3237 STAR 1035_301_2_139
1237649918970822682 1035 301 2 140 321.2313 269.2471 1.715914 332.4267 324.0925 272.9008 269.2497 STAR 1035_301_2_140
1237649918970888220 1035 301 2 141 368.4409 1894.424 1.504307 380.1296 371.6894 1898.678 1895.084 STAR 1035_301_2_141
1237649918970953740 1035 301 2 142 497.396 885.4446 1.525969 508.8492 500.3847 889.2239 885.3318 STAR 1035_301_2_142
1237649918971019277 1035 301 2 143 275.0799 1414.572 1.520184 286.4492 278.2869 1418.271 1414.685 STAR 1035_301_2_143
1237649918971084822 1035 301 2 144 145.4208 607.5278 1.476634 156.8375 148.9837 610.9901 607.1966 STAR 1035_301_2_144
1237649918971150349 1035 301 2 145 231.5342 1449.809 1.490999 243.2749 234.7737 1453.713 1449.934 STAR 1035_301_2_145
1237649918971215943 1035 301 2 146 913.9566 329.4496 1.362357 925.2044 916.8212 333.1612 329.568 STAR 1035_301_2_146
1237649918971281514 1035 301 2 147 981.3799 1836.554 1.297313 993.2159 984.9009 1840.771 1837.027 STAR 1035_301_2_147
1237649918971346988 1035 301 2 148 733.8226 120.0614 1.325098 745.1949 736.7086 123.7155 119.4915 STAR 1035_301_2_148
1237649918971412505 1035 301 2 149 288.9345 216.3183 9.174138 299.8952 291.7109 221.203 215.5839 STAR 1035_301_2_149
1237649918971478035 1035 301 2 150 293.3979 843.3687 1.324665 304.7393 296.2328 847.4875 843.3328 STAR 1035_301_2_150
1237649918971543624 1035 301 2 151 1195.861 1505.323 1.534296 1207.524 1199.431 1509.359 1505.693 STAR 1035_301_2_151
1237649918971609166 1035 301 2 152 206.0589 1243.976 1.546683 217.4079 209.4473 1247.915 1244.061 STAR 1035_301_2_152
1237649918971674719 1035 301 2 153 1201.624 946.8596 1.358108 1212.831 1204.66 950.7396 947.2092 STAR 1035_301_2_153
1237649918971740171 1035 301 2 154 210.6159 569.7023 7.075613 221.6715 213.6721 573.4922 569.959 GALAXY 1035_301_2_154
1237649918971805849 1035 301 2 155 375.1957 586.2965 1.33722 386.3057 378.3103 590.078 586.4365 STAR 1035_301_2_155
1237649918971871351 1035 301 2 156 74.14201 1796.672 1.337812 85.59377 77.36567 1800.985 1797.088 STAR 1035_301_2_156
1237649918971936780 1035 301 2 157 96.74886 571.3736 1.295466 108.0418 99.65571 575.1243 571.1115 STAR 1035_301_2_157
1237649918972002308 1035 301 2 158 255.9485 1619.628 1.262276 267.77 259.0273 1623.646 1619.84 STAR 1035_301_2_158
1237649918972067860 1035 301 2 159 499.9781 125.5491 1.329695 511.4527 502.8544 129.3768 125.2651 STAR 1035_301_2_159
1237649918972133557 1035 301 2 160 1346.534 1234.008 1.321388 1358.566 1349.746 1238.156 1234.202 STAR 1035_301_2_160
1237649918972198944 1035 301 2 161 268.3127 1269.321 1.317009 280.3769 271.5645 1273.682 1269.622 STAR 1035_301_2_161
1237649918972264458 1035 301 2 162 154.7383 104.8583 1.254671 166.4218 157.4763 108.9456 104.97 STAR 1035_301_2_162
1237649918972330081 1035 301 2 163 256.8267 1456.65 1.304681 269.0073 260.2847 1461.077 1457.54 STAR 1035_301_2_163
1237649918972395580 1035 301 2 164 702.4554 1470.832 1.444692 714.5698 706.0511 1475.083 1470.978 STAR 1035_301_2_164
1237649918972461060 1035 301 2 165 110.4738 1951.983 1.36134 122.8347 114.0294 1956.401 1952.432 STAR 1035_301_2_165
1237649918972592307 1035 301 2 167 818.3848 866.645 3.086423 829.9733 821.8681 870.6116 866.84 GALAXY 1035_301_2_167
1237649918972657805 1035 301 2 168 494.4498 1490.616 4.450039 506.2113 497.9297 1494.841 1491.118 GALAXY 1035_301_2_168
1237649918972723251 1035 301 2 169 1107.613 1896.328 10.19341 1119.234 1110.983 1899.963 1896.798 GALAXY 1035_301_2_169
1237649918972788937 1035 301 2 170 1050.297 1679.798 3.440273 1062.009 1053.388 1683.694 1680.058 GALAXY 1035_301_2_170
1237649918972854450 1035 301 2 171 628.2968 880.298 4.839232 639.7332 631.3884 883.6806 880.2526 GALAXY 1035_301_2_171
1237649918972919932 1035 301 2 172 870.9623 1209.891 4.520687 882.5712 874.0248 1213.633 1209.976 GALAXY 1035_301_2_172
1237649918972985489 1035 301 2 173 889.6636 583.5064 5.097521 901.3358 892.7292 587.4224 583.5259 GALAXY 1035_301_2_173
1237649918973051009 1035 301 2 174 691.9933 1541.552 9.860466 704.0672 695.384 1545.661 1541.785 GALAXY 1035_301_2_174
1237649918973116565 1035 301 2 175 1307.88 1791.394 6.860661 1320.135 1310.854 1795.488 1791.929 GALAXY 1035_301_2_175
1237649918973182072 1035 301 2 176 739.8669 1922.392 6.067899 752.1822 743.1996 1926.822 1922.924 GALAXY 1035_301_2_176
1237649918973247545 1035 301 2 177 980.9671 1961.471 1.222863 993.5823 984.892 1965.933 1961.901 STAR 1035_301_2_177
1237649918973313076 1035 301 2 178 996.3564 99.57736 6.323215 1008.131 999.5675 103.1161 99.21816 GALAXY 1035_301_2_178
1237649918973378613 1035 301 2 179 1263.562 943.9968 1.167738 1275.249 1266.968 947.8749 944.1802 STAR 1035_301_2_179
1237649918973444315 1035 301 2 180 593.046 917.9978 1.262578 604.7867 596.5236 921.7186 918.2413 STAR 1035_301_2_180
1237649918973509713 1035 301 2 181 73.15281 1961.93 1.129504 85.23463 76.5848 1966.184 1962.636 STAR 1035_301_2_181
1237649918973575313 1035 301 2 182 502.7858 1634.341 3.064161 514.4094 506.2553 1638.372 1634.783 GALAXY 1035_301_2_182
1237649918973640727 1035 301 2 183 376.7768 569.6375 1.254677 387.9611 379.9077 573.5514 569.7385 STAR 1035_301_2_183
1237649918973706273 1035 301 2 184 376.4073 604.1103 1.394637 387.3297 379.3932 607.422 604.0335 STAR 1035_301_2_184
1237649919505072725 1035 301 3 100 1085.884 864.3306 1.186668 1096.229 1088.562 868.1796 863.8215 STAR 1035_301_3_100
1237649919505138044 1035 301 3 101 1047.511 1070.971 1.42547 1058.167 1050.528 1074.882 1070.433 STAR 1035_301_3_101
1237649919505203264 1035 301 3 102 936.898 1260.615 1.266986 947.5164 939.9604 1264.81 1260.32 STAR 1035_301_3_102
1237649919505268740 1035 301 3 103 158.8773 872.004 4.330779 169.8008 161.9735 876.0306 871.6843 GALAXY 1035_301_3_103
1237649919505334590 1035 301 3 104 319.2776 687.6837 1.218994 329.7569 322.1105 691.5443 687.3071 STAR 1035_301_3_104
1237649919505399818 1035 301 3 105 187.4834 670.8463 1.204612 198.2055 190.5966 674.5789 670.5603 STAR 1035_301_3_105
1237649919505465529 1035 301 3 106 1380.224 148.3992 4.928959 1391.089 1383.01 151.3691 147.7951 GALAXY 1035_301_3_106
1237649919505530901 1035 301 3 107 316.6117 877.2599 7.522494 327.5355 319.5624 880.7163 876.7792 GALAXY 1035_301_3_107
1237649919505596523 1035 301 3 108 393.8241 397.6966 3.836655 404.8581 396.8592 400.9035 396.865 GALAXY 1035_301_3_108
1237649919505662079 1035 301 3 109 900.6902 1329.681 15.27548 911.8507 903.405 1333.346 1329.51 GALAXY 1035_301_3_109
1237649919505728358 1035 301 3 110 735.0334 1012.014 1.23094 746.032 737.9733 1015.946 1011.577 STAR 1035_301_3_110
1237649919505793166 1035 301 3 111 745.6938 800.77 1.173182 756.9376 748.908 804.3361 800.0071 STAR 1035_301_3_111
1237649919505858617 1035 301 3 112 898.8082 260.7913 1.229802 910.0621 902.0163 264.2194 260.0609 STAR 1035_301_3_112
1237649919505924175 1035 301 3 113 132.7012 885.0307 1.275852 143.5479 135.9083 888.9172 884.4232 STAR 1035_301_3_113
1237649919505989658 1035 301 3 114 510.7234 679.087 5.187949 521.1274 513.6708 682.7087 678.5596 GALAXY 1035_301_3_114
1237649919506055422 1035 301 3 115 830.3577 1121.05 8.357775 840.0532 833.1927 1124.981 1120.925 GALAXY 1035_301_3_115
1237649919506121255 1035 301 3 116 1203.713 1709.232 5.062027 1214.476 1206.842 1712.947 1708.899 STAR 1035_301_3_116
1237649919506186504 1035 301 3 117 184.3798 1080.665 1.801455 195.2968 187.4274 1084.332 1080.261 STAR 1035_301_3_117
1237649919506251829 1035 301 3 118 1295.635 496.5383 1.434793 1306.391 1298.519 499.763 495.9155 STAR 1035_301_3_118
1237649919506317482 1035 301 3 119 900.0205 1755.994 14.10761 909.1343 903.4962 1757.988 1756.239 GALAXY 1035_301_3_119
1237649919506382918 1035 301 3 120 351.8822 727.1985 6.952697 363.3936 354.7888 730.4019 726.3625 GALAXY 1035_301_3_120
1237649919506448416 1035 301 3 121 710.1407 1295.653 3.44747 720.7577 713.0055 1299.698 1295.098 GALAXY 1035_301_3_121
1237649919506513960 1035 301 3 122 669.1876 425.2536 1.427603 680.6599 672.3528 428.8197 424.6415 STAR 1035_301_3_122
1237649919506579519 1035 301 3 123 1063.014 678.928 1.607056 1074.218 1066.224 682.7403 678.0275 STAR 1035_301_3_123
1237649919506645123 1035 301 3 124 949.201 1599.453 2.660377 960.2064 952.0429 1603.476 1598.772 GALAXY 1035_301_3_124
1237649919506711284 1035 301 3 125 668.292 701.2151 2.969632 679.4072 671.376 704.7409 700.6514 STAR 1035_301_3_125
1237649919506776088 1035 301 3 126 261.2914 729.2477 1.389205 271.9888 264.1073 733.0347 728.9399 STAR 1035_301_3_126
1237649919506841617 1035 301 3 127 466.9234 1499.003 11.30435 477.2505 469.4032 1502.822 1498.995 GALAXY 1035_301_3_127
1237649919506907757 1035 301 3 128 1395.0 566.8263 1.396918 1406.402 1398.082 570.0313 565.9878 STAR 1035_301_3_128
1237649919506972823 1035 301 3 129 1020.999 1476.215 1.490724 1032.094 1024.204 1480.051 1475.809 STAR 1035_301_3_129
1237649919507038215 1035 301 3 130 345.0905 306.648 1.530591 356.2273 348.0994 309.8607 305.8409 STAR 1035_301_3_130
1237649919507103764 1035 301 3 131 363.4238 167.6073 1.577925 374.5688 366.2714 170.7948 166.5854 STAR 1035_301_3_131
1237649919507169307 1035 301 3 132 1245.657 1615.313 1.708804 1256.198 1248.664 1619.32 1614.782 STAR 1035_301_3_132
1237649919507234828 1035 301 3 133 131.8883 881.4598 1.726304 142.9016 135.0222 885.2488 880.9208 STAR 1035_301_3_133
1237649919507300368 1035 301 3 134 129.823 1903.176 1.49563 140.853 133.2744 1907.794 1903.058 STAR 1035_301_3_134
1237649919507365942 1035 301 3 135 801.733 1193.977 1.479624 812.0625 804.613 1197.946 1193.521 STAR 1035_301_3_135
1237649919507431429 1035 301 3 136 86.21934 375.3135 1.425052 96.74041 89.2487 378.7896 374.6635 STAR 1035_301_3_136
1237649919507496972 1035 301 3 137 278.3489 1855.794 1.328883 289.9121 281.243 1860.196 1855.856 STAR 1035_301_3_137
1237649919507562656 1035 301 3 138 505.028 882.816 1.345692 515.6303 507.5486 886.5904 882.4417 STAR 1035_301_3_138
1237649919507628153 1035 301 3 139 897.2952 72.7933 1.66381 908.1693 900.1812 75.9054 71.97949 STAR 1035_301_3_139
1237649919507693577 1035 301 3 140 262.8551 537.1664 1.66265 273.6956 265.581 540.7323 536.8148 STAR 1035_301_3_140
1237649919507759135 1035 301 3 141 504.6761 263.1946 1.4699 515.8389 507.7105 266.5698 262.558 STAR 1035_301_3_141
1237649919507824648 1035 301 3 142 285.5301 1893.118 1.473878 296.2908 288.6397 1897.13 1892.541 STAR 1035_301_3_142
1237649919507890194 1035 301 3 143 469.1125 516.0554 1.491426 480.0072 472.1573 519.1031 515.2081 STAR 1035_301_3_143
1237649919507955768 1035 301 3 144 93.04013 385.2156 1.457337 104.1872 96.38294 388.5049 384.383 STAR 1035_301_3_144
1237649919508021261 1035 301 3 145 763.7573 334.0268 1.411023 774.8707 766.5705 337.3951 333.5067 STAR 1035_301_3_145
1237649919508086786 1035 301 3 146 127.8217 1116.483 1.35933 138.5594 130.4815 1120.237 1116.452 STAR 1035_301_3_146
1237649919508152323 1035 301 3 147 131.1727 420.3812 1.319551 142.184 134.1131 423.9365 419.9726 STAR 1035_301_3_147
1237649919508217976 1035 301 3 148 214.5522 1693.179 1.325725 225.5215 217.7734 1697.385 1692.787 STAR 1035_301_3_148
1237649919508283416 1035 301 3 149 855.5206 84.74816 1.275621 866.4393 858.2679 88.08895 83.63188 STAR 1035_301_3_149
1237649919508349063 1035 301 3 150 540.6435 1980.412 1.32793 551.441 543.6523 1984.961 1980.104 STAR 1035_301_3_150
1237649919508414712 1035 301 3 151 418.5518 347.2692 2.159184 430.1124 422.4133 350.6464 346.8103 STAR 1035_301_3_151
1237649919508480064 1035 301 3 152 649.7613 412.8568 1.536493 660.5789 652.9996 416.4113 412.1584 STAR 1035_301_3_152
1237649919508545645 1035 301 3 153 784.4519 1983.139 1.374361 794.8124 787.2629 1987.51 1983.064 STAR 1035_301_3_153
1237649919508611133 1035 301 3 154 659.5753 1455.058 1.326991 670.278 662.5957 1459.245 1455.106 STAR 1035_301_3_154
1237649919508676653 1035 301 3 155 557.069 409.9163 1.310908 567.8588 560.1959 413.5576 409.314 STAR 1035_301_3_155
1237649919508742221 1035 301 3 156 939.4479 1773.662 1.283238 950.063 942.2966 1777.886 1773.292 STAR 1035_301_3_156
1237649919508807802 1035 301 3 157 545.2183 1920.241 1.281089 556.0984 548.1509 1924.526 1919.809 STAR 1035_301_3_157
1237649919508873327 1035 301 3 158 1139.876 487.919 1.251865 1151.139 1142.679 491.5643 487.228 STAR 1035_301_3_158
1237649919508938835 1035 301 3 159 842.3944 1313.361 1.317401 853.4706 845.4661 1317.749 1313.045 STAR 1035_301_3_159
1237649919509004369 1035 301 3 160 100.5332 908.6399 1.367878 111.7147 103.713 912.8463 908.1799 STAR 1035_301_3_160
1237649919509070010 1035 301 3 161 1038.736 1597.242 1.191743 1050.115 1041.499 1601.789 1597.309 STAR 1035_301_3_161
1237649919509135519 1035 301 3 162 330.9468 345.55 1.241905 342.493 333.7166 349.4047 345.1815 STAR 1035_301_3_162
1237649919509331974 1035 301 3 165 183.7274 1111.117 1.662397 194.9324 186.9331 1115.003 1110.603 STAR 1035_301_3_165
1237649919510118406 1035 301 3 177 184.9377 1784.502 1.179897 196.3786 188.3266 1789.111 1784.324 STAR 1035_301_3_177
1237649919510249556 1035 301 3 179 1406.458 517.9154 1.142528 1417.888 1409.768 521.3057 517.2731 STAR 1035_301_3_179
1237649919499698284 1035 301 3 18 1364.786 1353.642 1.449118 1375.332 1367.779 1357.523 1353.451 STAR 1035_301_3_18
1237649919510315134 1035 301 3 180 1332.542 483.9326 1.094885 1343.914 1335.652 487.3458 483.3051 STAR 1035_301_3_180
1237649919499763777 1035 301 3 19 1342.078 1119.806 1.522856 1352.104 1345.016 1123.388 1119.649 STAR 1035_301_3_19
1237649919499829294 1035 301 3 20 861.6131 1645.587 1.584713 871.5457 864.5593 1649.099 1645.278 STAR 1035_301_3_20
1237649919499894915 1035 301 3 21 590.4413 1061.376 1.469149 600.1876 593.3292 1064.42 1060.609 STAR 1035_301_3_21
1237649919499960324 1035 301 3 22 148.5147 155.7326 1.435719 158.3196 151.3399 158.6491 154.7844 STAR 1035_301_3_22
1237649919500025921 1035 301 3 23 774.4348 1492.558 1.561732 784.2322 777.1025 1496.279 1492.266 STAR 1035_301_3_23
1237649919500091417 1035 301 3 24 705.0608 864.9443 1.521101 715.3762 707.879 868.5385 864.6533 STAR 1035_301_3_24
1237649919500156934 1035 301 3 25 132.2659 937.0316 1.559757 142.5943 134.9019 940.6118 936.8711 STAR 1035_301_3_25
1237649919500222530 1035 301 3 26 1092.833 1985.367 1.533983 1103.198 1095.432 1989.213 1984.625 STAR 1035_301_3_26
1237649919500288051 1035 301 3 27 721.181 1397.932 1.565937 731.8281 723.8597 1401.818 1397.309 STAR 1035_301_3_27
1237649919500353571 1035 301 3 28 577.9833 223.9545 1.360311 588.8851 580.9325 227.2683 223.2303 STAR 1035_301_3_28
1237649919500419103 1035 301 3 29 817.9131 648.5447 1.37007 828.7127 820.9518 652.0858 648.1763 STAR 1035_301_3_29
1237649919500484615 1035 301 3 30 91.21696 1392.158 1.453837 101.7695 94.08693 1396.019 1391.937 STAR 1035_301_3_30
1237649919500550146 1035 301 3 31 212.8062 86.28234 1.625957 223.4679 215.8034 89.54536 85.59583 STAR 1035_301_3_31
1237649919500615710 1035 301 3 32 272.5368 1615.41 1.687751 282.8217 275.7462 1619.544 1615.023 STAR 1035_301_3_32
1237649919500681262 1035 301 3 33 701.4585 97.32637 1.633017 712.0885 704.413 100.6023 96.61852 STAR 1035_301_3_33
1237649919500746769 1035 301 3 34 371.6525 1227.838 1.470502 381.8774 374.5817 1231.801 1227.336 STAR 1035_301_3_34
1237649919500812345 1035 301 3 35 625.5516 1361.266 1.353754 635.4802 628.4053 1365.25 1360.765 STAR 1035_301_3_35
1237649919500877837 1035 301 3 36 164.5568 738.8118 1.363243 174.756 167.47 742.5995 738.2704 STAR 1035_301_3_36
1237649919500943362 1035 301 3 37 88.31006 343.773 1.268945 98.67053 91.10345 347.2307 343.1525 STAR 1035_301_3_37
1237649919501008903 1035 301 3 38 80.61061 260.9274 1.219127 91.13096 83.29005 264.166 260.5283 STAR 1035_301_3_38
1237649919501074443 1035 301 3 39 519.662 1165.042 1.260529 530.0931 522.6014 1168.681 1164.614 STAR 1035_301_3_39
1237649919501140053 1035 301 3 40 1098.804 847.8601 1.279913 1109.256 1101.502 851.3539 847.4927 STAR 1035_301_3_40
1237649919501205528 1035 301 3 41 546.1755 216.0609 1.305685 556.7878 548.7792 219.2048 215.4336 STAR 1035_301_3_41
1237649919501271079 1035 301 3 42 711.8335 682.1898 1.259943 722.5834 714.7266 685.4897 681.6468 STAR 1035_301_3_42
1237649919501336583 1035 301 3 43 240.1082 1113.351 1.225604 250.994 243.0981 1116.784 1112.876 STAR 1035_301_3_43
1237649919501402148 1035 301 3 44 682.3447 1974.49 1.32817 693.0493 685.3004 1978.399 1974.05 STAR 1035_301_3_44
1237649919501467667 1035 301 3 45 142.3525 772.2798 1.39912 153.2604 145.2665 775.4408 771.6489 STAR 1035_301_3_45
1237649919501533192 1035 301 3 46 373.0042 73.73601 1.456009 383.9631 375.9679 76.52029 72.85884 STAR 1035_301_3_46
1237649919501598725 1035 301 3 47 145.9668 1509.411 1.333597 156.8317 149.0446 1513.134 1509.037 STAR 1035_301_3_47
1237649919501664430 1035 301 3 48 222.2482 421.6803 7.082142 233.0563 225.1253 424.8985 420.6693 GALAXY 1035_301_3_48
1237649919501729847 1035 301 3 49 466.188 1291.717 4.172461 477.2147 469.1497 1295.396 1291.129 GALAXY 1035_301_3_49
1237649919501795564 1035 301 3 50 1288.194 742.6477 1.258823 1298.974 1291.177 746.3088 741.9247 STAR 1035_301_3_50
1237649919501860893 1035 301 3 51 479.4091 1684.941 1.449987 489.9418 482.427 1688.956 1684.407 STAR 1035_301_3_51
1237649919501926564 1035 301 3 52 366.1593 467.9813 1.21429 376.8196 369.0693 471.6341 467.3472 STAR 1035_301_3_52
1237649919501992052 1035 301 3 53 417.6594 1911.078 4.448966 428.3141 420.8201 1915.721 1911.096 GALAXY 1035_301_3_53
1237649919502057520 1035 301 3 54 983.1249 323.4571 1.240861 993.927 986.3104 327.0262 322.8459 STAR 1035_301_3_54
1237649919502123166 1035 301 3 55 901.7532 502.807 5.34813 912.3821 904.6767 506.2692 502.2905 GALAXY 1035_301_3_55
1237649919502188614 1035 301 3 56 1125.984 1226.717 2.177942 1136.235 1128.727 1230.588 1226.437 GALAXY 1035_301_3_56
1237649919502254195 1035 301 3 57 647.7387 183.0459 3.418465 658.2242 650.45 186.5984 182.5911 GALAXY 1035_301_3_57
1237649919502319683 1035 301 3 58 1044.324 328.8208 1.432487 1054.904 1047.393 332.083 328.0511 STAR 1035_301_3_58
1237649919502385323 1035 301 3 59 302.5825 1919.248 8.167834 313.0843 305.7744 1923.327 1919.08 GALAXY 1035_301_3_59
1237649919502450739 1035 301 3 60 932.8299 1894.083 3.594852 943.1618 935.9745 1898.143 1893.578 GALAXY 1035_301_3_60
1237649919502516350 1035 301 3 61 440.2673 1407.266 13.99645 450.6358 443.1516 1411.42 1406.817 GALAXY 1035_301_3_61
1237649919502581905 1035 301 3 62 408.3339 1870.819 68.2936 418.451 411.1635 1875.146 1870.249 STAR 1035_301_3_62
1237649919502647831 1035 301 3 63 950.0256 592.0071 3.306812 961.7343 952.6934 596.2445 591.3522 STAR 1035_301_3_63
1237649919502712876 1035 301 3 64 918.6566 282.7564 3.271022 929.4321 921.4989 285.7667 281.9572 GALAXY 1035_301_3_64
1237649919502778428 1035 301 3 65 83.49551 344.7112 5.38539 94.15531 86.34135 348.1899 344.1848 GALAXY 1035_301_3_65
1237649919502843920 1035 301 3 66 388.3566 1201.276 6.566619 398.6493 391.3705 1205.134 1200.954 GALAXY 1035_301_3_66
1237649919502909499 1035 301 3 67 211.1244 738.7044 3.129414 221.7971 214.0026 742.2807 738.496 GALAXY 1035_301_3_67
1237649919502975010 1035 301 3 68 448.0266 435.0447 1.334618 458.9264 451.2337 438.5434 434.4166 STAR 1035_301_3_68
1237649919503040516 1035 301 3 69 73.90681 836.1931 1.31649 84.59691 76.97175 840.0297 835.6793 STAR 1035_301_3_69
1237649919503106054 1035 301 3 70 90.99493 212.6072 7.358233 101.8479 93.89107 216.1248 212.0701 STAR 1035_301_3_70
1237649919503172087 1035 301 3 71 862.1191 1884.882 3.086469 872.0203 865.3676 1889.119 1884.487 STAR 1035_301_3_71
1237649919504286303 1035 301 3 88 1002.234 361.1591 3.416891 1012.485 1005.338 364.2049 360.5658 GALAXY 1035_301_3_88
1237649919504351245 1035 301 3 89 366.4078 1222.519 1.286561 377.3618 369.5534 1226.472 1222.093 STAR 1035_301_3_89
1237649919504416856 1035 301 3 90 74.85506 618.1014 5.412476 85.65957 78.09516 621.7412 617.5105 GALAXY 1035_301_3_90
1237649919504482633 1035 301 3 91 1056.001 1209.709 1.20834 1066.794 1059.054 1213.856 1209.339 STAR 1035_301_3_91
1237649919504548102 1035 301 3 92 354.1191 683.9247 1.163178 365.0163 357.0878 687.8147 683.4241 STAR 1035_301_3_92
1237649919504613637 1035 301 3 93 1386.572 1899.029 1.290417 1396.985 1389.723 1903.746 1899.116 STAR 1035_301_3_93
1237649919504678947 1035 301 3 94 529.4702 1521.837 1.244871 539.8602 532.4558 1526.236 1521.667 STAR 1035_301_3_94
1237649919504744736 1035 301 3 95 509.148 1606.723 1.157928 519.9033 512.111 1611.037 1606.549 STAR 1035_301_3_95
1237649919504810118 1035 301 3 96 589.2389 1149.08 4.291054 599.368 591.9058 1153.134 1148.915 GALAXY 1035_301_3_96
