objID run rerun camcol field rowc colc petroRad_r rowc_g rowc_i colc_g colc_i class imageName morphology
1237651273512321182 1350 301 5 387 166.6278 217.0159 12.50654 175.4212 169.3444 207.3174 216.9512 GALAXY 1350_301_5_387 spiral
1237651274036871311 1350 301 6 199 517.4455 871.5474 14.79733 528.3389 519.9212 865.6617 871.9161 GALAXY 1350_301_6_199 spiral
1237651274048209072 1350 301 6 372 1262.627 256.8782 7.732625 1270.854 1265.356 248.5787 258.118 GALAXY 1350_301_6_372 spiral
1237651538165104762 1412 301 2 12 414.5978 173.4617 10.68532 422.8784 416.8722 167.8616 172.001 GALAXY 1412_301_2_12 spiral
1237651538173362342 1412 301 2 138 789.3317 1087.244 5.316134 798.4297 791.9075 1081.366 1085.606 GALAXY 1412_301_2_138 spiral
1237651538707022023 1412 301 3 89 1052.264 1224.619 4.739124 1061.632 1055.179 1218.621 1222.707 GALAXY 1412_301_3_89 spiral
1237651539244023910 1412 301 4 91 563.2355 317.2121 11.94145 572.1797 565.6283 309.5847 315.8658 GALAXY 1412_301_4_91 spiral
1237651539783254273 1412 301 5 127 872.8105 752.9386 14.00478 882.5427 875.4578 746.6104 753.4987 GALAXY 1412_301_5_127 spiral
1237651540319731865 1412 301 6 121 628.1756 911.201 9.015376 639.3149 630.5612 906.2909 912.3379 GALAXY 1412_301_6_121 spiral
1237651540320190597 1412 301 6 128 663.8365 1224.323 13.61481 675.5366 666.2341 1219.845 1225.25 GALAXY 1412_301_6_128 spiral
1237651540313309421 1412 301 6 23 1231.082 685.8633 6.677849 1243.268 1233.837 681.7921 687.3617 GALAXY 1412_301_6_23 spiral
1237651540314357837 1412 301 6 39 1306.169 299.2568 12.05029 1316.19 1308.404 293.4287 300.6744 GALAXY 1412_301_6_39 spiral
1237651735758110864 1458 301 2 386 873.0759 1974.017 6.194493 883.9338 876.1483 1975.984 1973.464 GALAXY 1458_301_2_386 spiral
1237651737904545861 1458 301 6 370 1306.427 566.3109 8.986441 1318.35 1308.669 568.6764 568.6237 GALAXY 1458_301_6_370 spiral
1237651752400584763 1462 301 1 378 92.67299 1731.043 8.198647 105.7666 96.03324 1733.211 1729.339 GALAXY 1462_301_1_378 spiral
1237651752922579142 1462 301 2 151 737.7774 1159.379 8.959867 750.2886 741.0155 1161.625 1158.826 GALAXY 1462_301_2_151 spiral
1237651752939159720 1462 301 2 404 956.1962 1646.39 6.104067 967.7684 959.0318 1647.953 1645.453 GALAXY 1462_301_2_404 spiral
1237651754012180581 1462 301 4 393 396.4557 1072.028 11.51145 405.7284 398.7467 1072.698 1071.973 GALAXY 1462_301_4_393 spiral
1237651754532012205 1462 301 5 133 1058.485 1000.111 12.44736 1068.299 1060.614 999.7155 1001.3 GALAXY 1462_301_5_133 spiral
1237651755081072796 1462 301 6 319 1125.455 1682.811 8.362644 1136.87 1127.336 1684.912 1683.824 GALAXY 1462_301_6_319 spiral
1237651755081793661 1462 301 6 330 1345.561 1613.224 16.2281 1356.609 1347.452 1615.408 1614.661 GALAXY 1462_301_6_330 spiral
1237651818953965838 1477 301 5 94 369.5783 1986.202 6.281219 379.5064 372.4722 1984.891 1987.39 GALAXY 1477_301_5_94 spiral
1237653665256636688 1907 301 4 149 868.827 1415.219 11.57665 878.3616 871.7043 1414.31 1415.154 GALAXY 1907_301_4_149 spiral
1237654028718113100 1992 301 1 147 1191.364 1172.524 10.4976 1202.144 1195.029 1174.208 1170.542 GALAXY 1992_301_1_147 spiral
1237654029792378884 1992 301 3 155 136.851 1660.98 8.716806 146.1418 139.7412 1663.212 1660.136 GALAXY 1992_301_3_155 spiral
1237654030328266870 1992 301 4 140 241.0468 231.9931 9.277368 250.6833 243.7084 232.0305 231.4633 GALAXY 1992_301_4_140 spiral
1237654030328332430 1992 301 4 141 538.9679 1371.91 6.683695 549.0338 542.031 1372.389 1371.869 GALAXY 1992_301_4_141 spiral
1237654030329446620 1992 301 4 158 1076.194 1105.681 15.44913 1086.116 1079.195 1105.587 1105.254 GALAXY 1992_301_4_158 spiral
1237654030864547958 1992 301 5 131 904.5234 758.7444 9.554946 914.3778 907.681 760.0434 760.2513 GALAXY 1992_301_5_131 spiral
1237654031402336445 1992 301 6 145 277.7447 233.1303 11.83348 289.1401 280.5966 235.2252 235.4453 GALAXY 1992_301_6_145 spiral
1237655107832840325 2243 301 3 211 764.8859 503.7328 25.5956 774.4124 767.9515 498.7054 502.0679 GALAXY 2243_301_3_211 spiral
1237655107837427805 2243 301 3 281 522.5181 1848.429 7.70942 532.5004 525.6912 1844.04 1846.661 GALAXY 2243_301_3_281 spiral
1237655108373971055 2243 301 4 276 740.17 109.0366 12.67319 750.0751 742.9432 103.0888 107.5932 GALAXY 2243_301_4_276 spiral
1237655108374233182 2243 301 4 280 1023.433 874.8027 25.24637 1033.864 1026.754 868.8807 873.6793 GALAXY 2243_301_4_280 spiral
1237655108377247878 2243 301 4 326 1166.948 690.7578 12.20823 1176.66 1169.881 684.7183 689.3078 GALAXY 2243_301_4_326 spiral
1237655108914249886 2243 301 5 328 1141.096 1211.751 10.34052 1150.384 1144.197 1207.101 1212.776 GALAXY 2243_301_5_328 spiral
1237655109447647255 2243 301 6 275 218.0948 1639.7 13.90738 229.092 220.6735 1636.114 1640.65 GALAXY 2243_301_6_275 spiral
1237655129844875736 2248 301 4 216 161.9158 363.7775 8.665226 170.2759 164.7513 366.4249 365.0325 GALAXY 2248_301_4_216 spiral
1237655373578305720 2305 301 2 125 853.3801 1484.378 11.66976 864.3666 856.6853 1486.8 1483.853 GALAXY 2305_301_2_125 spiral
1237655473435443865 2328 301 4 112 857.1454 803.568 6.166435 867.5643 860.0893 808.3331 804.5217 GALAXY 2328_301_4_112 spiral
1237655473972314585 2328 301 5 112 985.1263 379.464 9.548648 994.2643 988.1666 383.4468 381.7433 GALAXY 2328_301_5_112 spiral
1237655474512200294 2328 301 6 158 800.5093 358.701 7.485649 810.9875 802.9346 363.9166 361.6624 GALAXY 2328_301_6_158 spiral
1237655502960722417 2335 301 3 72 1115.639 1445.815 8.678789 1124.984 1118.293 1450.877 1445.803 GALAXY 2335_301_3_72 spiral
1237657589248426177 2821 301 1 184 1389.407 1398.127 6.092429 1400.333 1393.65 1396.157 1395.631 GALAXY 2821_301_1_184 spiral
1237657589785755794 2821 301 2 191 1267.991 1807.518 5.185886 1277.927 1272.004 1805.937 1806.697 GALAXY 2821_301_2_191 spiral
1237657589785886945 2821 301 2 193 1054.726 700.3162 13.56671 1063.668 1058.098 698.1261 699.2556 GALAXY 2821_301_2_193 spiral
1237657590321381540 2821 301 3 172 535.6992 1531.615 7.69862 544.6144 539.3354 1529.711 1529.905 GALAXY 2821_301_3_172 spiral
1237657590322299014 2821 301 3 186 897.0225 1728.471 6.400381 905.9619 900.4186 1726.284 1726.853 GALAXY 2821_301_3_186 spiral
1237657590857466060 2821 301 4 160 1185.931 1205.725 10.04144 1195.381 1189.989 1202.552 1204.406 GALAXY 2821_301_4_160 spiral
1237657590857531471 2821 301 4 161 1014.058 1120.921 9.338213 1023.603 1018.123 1117.819 1119.923 GALAXY 2821_301_4_161 spiral
1237657591395516506 2821 301 5 178 1218.208 136.6321 19.03933 1227.147 1221.492 133.8425 137.3219 GALAXY 2821_301_5_178 spiral
1237657591398138017 2821 301 5 218 1316.395 1348.201 12.68962 1325.001 1319.973 1345.937 1349.297 GALAXY 2821_301_5_218 spiral
1237657591930880137 2821 301 6 155 586.86 1151.527 5.24357 597.3344 590.5267 1151.049 1152.91 GALAXY 2821_301_6_155 spiral
1237657591931666583 2821 301 6 167 1124.211 1271.288 12.58442 1134.687 1127.283 1270.438 1272.493 GALAXY 2821_301_6_167 spiral
1237657627916828846 2830 301 1 393 1107.231 116.3514 10.00971 1119.254 1111.119 117.2369 115.2932 GALAXY 2830_301_1_393 spiral
1237657772323569819 2863 301 6 217 205.4525 1701.806 4.358494 215.0522 208.0639 1702.669 1703.531 GALAXY 2863_301_6_217 spiral
1237658203437531274 2964 301 1 318 1083.947 815.0806 8.355261 1094.876 1087.231 813.2482 813.4343 GALAXY 2964_301_1_318 spiral
1237658203964244073 2964 301 2 163 384.3195 1207.237 7.299589 394.6821 387.461 1206.877 1206.832 GALAXY 2964_301_2_163 spiral
1237658203965817034 2964 301 2 187 1021.093 671.4451 6.787238 1030.355 1024.153 669.9257 670.5951 GALAXY 2964_301_2_187 spiral
1237658204510552170 2964 301 3 307 544.9559 218.0051 11.83995 554.2941 547.7897 216.1362 216.4234 GALAXY 2964_301_3_307 spiral
1237658204511600781 2964 301 3 323 368.2898 91.74396 27.92051 377.8696 371.6547 89.533 90.26295 GALAXY 2964_301_3_323 spiral
1237658205048012822 2964 301 4 316 655.9642 1663.075 6.606279 665.9106 659.3571 1661.99 1663.084 GALAXY 2964_301_4_316 spiral
1237658302203691125 2987 301 1 42 1149.553 188.8466 5.700232 1161.692 1153.116 183.5794 186.3999 GALAXY 2987_301_1_42 spiral
1237658302204018760 2987 301 1 47 748.8765 212.8433 21.44781 760.7821 751.982 207.7339 210.4813 GALAXY 2987_301_1_47 spiral
1237658302740037933 2987 301 2 34 1308.138 1963.464 6.355404 1318.565 1311.378 1959.388 1962.416 GALAXY 2987_301_2_34 spiral
1237658303281627224 2987 301 3 106 303.0836 718.9434 9.951452 313.2194 306.1159 714.1294 716.9484 GALAXY 2987_301_3_106 spiral
1237658303276974284 2987 301 3 35 1234.721 1445.07 5.271558 1244.269 1237.482 1440.607 1443.337 GALAXY 2987_301_3_35 spiral
1237658303278350449 2987 301 3 56 576.4015 875.7678 8.824524 586.7619 579.1254 871.3466 873.5776 GALAXY 2987_301_3_56 spiral
1237658303279530129 2987 301 3 74 979.6444 1103.431 8.748235 990.0247 982.5892 1098.849 1101.458 GALAXY 2987_301_3_74 spiral
1237658303818629175 2987 301 4 108 763.7546 753.7894 22.91641 774.0297 766.6837 748.992 752.8595 GALAXY 2987_301_4_108 spiral
1237658303817646244 2987 301 4 93 834.0042 1702.002 10.55918 843.4199 836.8632 1697.515 1701.786 GALAXY 2987_301_4_93 spiral
1237658304352813303 2987 301 5 67 589.0676 682.8959 8.273238 598.1548 591.693 677.9231 683.8578 GALAXY 2987_301_5_67 spiral
1237658304353206515 2987 301 5 73 1389.775 184.8588 9.457787 1399.703 1392.751 179.7863 185.6792 GALAXY 2987_301_5_73 spiral
1237658311328989324 2989 301 2 19 1397.082 1185.479 12.38674 1407.279 1399.845 1181.606 1184.463 GALAXY 2989_301_2_19 spiral
1237658311330103465 2989 301 2 36 1425.242 539.0161 7.564305 1436.162 1428.112 534.4131 536.9944 GALAXY 2989_301_2_36 spiral
1237658312939995233 2989 301 5 25 180.7446 1135.87 5.799567 190.4787 183.508 1130.942 1136.661 GALAXY 2989_301_5_25 spiral
1237658491206631495 3031 301 1 414 438.0532 596.2455 5.976788 450.5663 441.9121 595.0944 593.8262 GALAXY 3031_301_1_414 spiral
1237658492273033418 3031 301 3 302 1219.755 197.1097 6.043912 1229.476 1222.692 195.462 194.6332 GALAXY 3031_301_3_302 spiral
1237658492278407295 3031 301 3 384 1391.324 1385.32 14.26419 1401.424 1394.417 1383.87 1383.582 GALAXY 3031_301_3_384 spiral
1237658492279324815 3031 301 3 398 1153.865 1803.615 6.28009 1163.307 1156.802 1802.196 1801.964 GALAXY 3031_301_3_398 spiral
1237658492811018394 3031 301 4 319 485.4638 1254.581 14.88283 495.2694 488.7602 1252.911 1254.002 GALAXY 3031_301_4_319 spiral
1237658492812525675 3031 301 4 342 778.3217 902.4686 4.937773 788.9235 781.6422 900.8661 901.7811 GALAXY 3031_301_4_342 spiral
1237658492816261202 3031 301 4 399 171.5537 902.7158 6.346832 180.885 174.3959 901.1907 902.3931 GALAXY 3031_301_4_399 spiral
1237658493347168375 3031 301 5 308 823.2789 280.7328 7.255023 832.6916 825.8572 278.7988 281.5565 GALAXY 3031_301_5_308 spiral
1237658493351100523 3031 301 5 368 604.584 600.5079 9.000164 614.23 607.8448 598.9193 601.343 GALAXY 3031_301_5_368 spiral
1237658493351952524 3031 301 5 381 671.9081 232.9887 7.137289 681.717 674.9319 231.2054 233.3986 GALAXY 3031_301_5_381 spiral
1237658493352673424 3031 301 5 392 596.6089 1975.189 7.323886 606.2944 599.6015 1974.504 1976.491 GALAXY 3031_301_5_392 spiral
1237658493352738993 3031 301 5 393 532.6744 1497.679 8.737135 542.5099 535.7562 1496.556 1498.839 GALAXY 3031_301_5_393 spiral
1237658493353263196 3031 301 5 401 150.0157 141.7811 9.285443 159.2982 153.0752 139.2449 142.6311 GALAXY 3031_301_5_401 spiral
1237658493884825654 3031 301 6 320 1368.527 1760.261 8.956919 1378.71 1371.304 1760.312 1761.698 GALAXY 3031_301_6_320 spiral
1237658493886333047 3031 301 6 343 962.158 664.1401 8.734006 973.299 965.0173 663.8896 665.3934 GALAXY 3031_301_6_343 spiral
1237658493887774865 3031 301 6 365 1276.521 1220.899 7.872249 1287.486 1279.371 1220.87 1222.19 GALAXY 3031_301_6_365 spiral
1237658493890265125 3031 301 6 403 127.4916 870.6198 14.05927 138.1475 130.1407 870.1005 872.0625 GALAXY 3031_301_6_403 spiral
1237658608222797857 3058 301 3 83 585.67 1617.991 7.425395 595.8818 588.8561 1611.879 1616.142 GALAXY 3058_301_3_83 spiral
1237658608222863474 3058 301 3 84 588.181 390.4693 15.45794 598.6375 591.0789 383.3379 387.8743 GALAXY 3058_301_3_84 spiral
1237658609830133903 3058 301 6 33 535.1439 1960.624 5.355731 546.4426 538.1907 1957.018 1960.777 GALAXY 3058_301_6_33 spiral
1237658609833410759 3058 301 6 83 1199.544 1545.586 9.320323 1210.863 1202.407 1541.189 1546.711 GALAXY 3058_301_6_83 spiral
1237658611446775895 3059 301 1 125 1178.019 1663.763 15.32898 1190.372 1181.299 1660.512 1660.948 GALAXY 3059_301_1_125 spiral
1237658611982467226 3059 301 2 107 1155.704 515.7674 6.397469 1167.608 1158.772 511.8081 514.1955 GALAXY 3059_301_2_107 spiral
1237658612513570923 3059 301 3 19 1359.762 1055.465 6.710029 1371.937 1362.313 1049.734 1053.308 GALAXY 3059_301_3_19 spiral
1237658800424419431 3103 301 1 111 643.6748 321.418 8.657454 655.8708 647.8672 318.2233 319.2961 GALAXY 3103_301_1_111 spiral
1237658800961355867 3103 301 2 112 517.3129 1550.298 9.138327 527.7836 521.3732 1547.327 1549.358 GALAXY 3103_301_2_112 spiral
1237658800968761369 3103 301 2 225 694.725 1881.95 18.15993 705.4379 698.8531 1879.377 1880.979 GALAXY 3103_301_2_225 spiral
1237658801497964756 3103 301 3 108 739.9395 1699.578 7.139165 749.7971 743.2989 1696.01 1697.651 GALAXY 3103_301_3_108 spiral
1237658801498226800 3103 301 3 112 364.3389 1438.273 13.51573 373.8617 368.0846 1434.569 1436.663 GALAXY 3103_301_3_112 spiral
1237658801500848137 3103 301 3 152 86.88232 609.3588 12.90733 96.52628 90.38637 605.0534 607.5773 GALAXY 3103_301_3_152 spiral
1237658802036867167 3103 301 4 139 378.1537 668.4568 10.86836 387.8755 381.2959 664.5754 667.8875 GALAXY 3103_301_4_139 spiral
1237658802574590185 3103 301 5 152 1159.536 972.631 9.17995 1168.235 1163.043 968.98 973.7812 GALAXY 3103_301_5_152 spiral
1237658803108642991 3103 301 6 109 1334.392 1311.078 8.866498 1345.26 1337.763 1309.323 1312.307 GALAXY 3103_301_6_109 spiral
1237658803109232770 3103 301 6 118 639.3625 1806.086 13.06171 649.7095 642.1957 1804.461 1807.236 GALAXY 3103_301_6_118 spiral
1237658803113951466 3103 301 6 190 1047.182 1260.409 7.943604 1057.508 1050.274 1258.392 1261.834 GALAXY 3103_301_6_190 spiral
1237658916384080068 3130 301 1 43 1178.641 863.4882 15.8328 1189.534 1181.602 863.5259 862.095 GALAXY 3130_301_1_43 spiral
1237658916386177155 3130 301 1 75 116.0533 1010.584 10.7954 127.2979 120.0263 1010.44 1009.348 GALAXY 3130_301_1_75 spiral
1237658916921147547 3130 301 2 46 699.4445 452.1386 18.86404 709.2078 702.7922 451.6837 451.4477 GALAXY 3130_301_2_46 spiral
1237658916922261700 3130 301 2 63 501.7128 549.0804 10.5881 511.41 505.1051 548.4144 548.1803 GALAXY 3130_301_2_63 spiral
1237658916922392624 3130 301 2 65 1086.701 1619.595 15.34539 1096.657 1090.028 1619.577 1619.483 GALAXY 3130_301_2_65 spiral
1237658917996986488 3130 301 4 78 289.1703 1167.032 5.636896 298.9484 292.6307 1165.668 1167.429 GALAXY 3130_301_4_78 spiral
1237658919070531780 3130 301 6 75 1126.445 1050.34 11.71428 1137.997 1129.632 1051.732 1052.695 GALAXY 3130_301_6_75 spiral
1237659346416500741 3230 301 2 25 157.6012 1281.318 9.238961 168.2091 160.3255 1281.898 1280.359 GALAXY 3230_301_2_25 spiral
1237660612900683898 3525 301 1 112 433.4849 1709.543 12.52004 444.8461 437.7119 1710.772 1707.446 GALAXY 3525_301_1_112 spiral
1237660612898717908 3525 301 1 82 826.6682 1580.116 11.08296 837.8415 830.8513 1581.118 1578.051 GALAXY 3525_301_1_82 spiral
1237660613977571495 3525 301 3 160 243.1712 515.4365 18.11155 253.219 246.2256 514.8052 513.1479 GALAXY 3525_301_3_160 spiral
1237660936629256230 3600 301 4 42 471.9366 1437.038 12.21447 481.7158 475.1414 1434.611 1437.038 GALAXY 3600_301_4_42 spiral
1237661068710248619 3631 301 2 206 1202.843 712.5313 8.212321 1214.091 1205.834 714.1564 711.8652 GALAXY 3631_301_2_206 spiral
1237661069243449478 3631 301 3 150 1279.331 251.1126 21.05791 1290.523 1282.5 250.6405 249.4761 GALAXY 3631_301_3_150 spiral
1237661069245284654 3631 301 3 178 1032.243 1800.813 10.98303 1042.302 1034.748 1802.145 1799.733 GALAXY 3631_301_3_178 spiral
1237661069249871911 3631 301 3 248 918.6929 1203.422 10.33249 928.7536 921.41 1205.123 1202.42 GALAXY 3631_301_3_248 spiral
1237661069779599554 3631 301 4 139 1276.084 892.3055 8.356044 1286.51 1279.019 892.9352 892.4042 GALAXY 3631_301_4_139 spiral
1237661152449658951 3650 301 6 16 88.66048 389.6326 11.83657 100.5895 91.53222 390.1072 392.0337 GALAXY 3650_301_6_16 spiral
1237661356997607569 3698 301 3 18 587.9417 137.2491 7.920071 599.1778 591.0395 135.7636 135.8087 GALAXY 3698_301_3_18 spiral
1237661381698388173 3704 301 1 90 1340.791 1302.96 5.784307 1353.106 1344.143 1305.155 1301.923 GALAXY 3704_301_1_90 spiral
1237661818176340052 3805 301 6 119 222.6071 1734.715 11.78056 233.1275 225.3424 1737.242 1736.61 GALAXY 3805_301_6_119 spiral
1237661970655609043 3841 301 2 240 651.5794 363.0406 11.85121 662.1568 654.3755 365.5635 362.6046 GALAXY 3841_301_2_240 spiral
1237661976014291112 3842 301 4 87 1092.168 1723.974 14.90613 1103.782 1095.126 1725.739 1724.515 GALAXY 3842_301_4_87 spiral
1237662223554052110 3900 301 1 732 337.4207 959.2902 11.13998 349.3516 340.8589 963.3286 958.0488 GALAXY 3900_301_1_732 spiral
1237662224591683734 3900 301 3 181 1385.635 1342.618 15.74538 1396.629 1388.801 1343.196 1341.558 GALAXY 3900_301_3_181 spiral
1237662225128357980 3900 301 4 178 331.4328 974.6693 6.070892 342.4015 334.6044 975.0049 975.109 GALAXY 3900_301_4_178 spiral
1237662225664507908 3900 301 5 167 66.27489 1241.732 25.7803 76.62904 68.80217 1242.417 1244.238 GALAXY 3900_301_5_167 spiral
1237662263774609475 3909 301 4 49 137.2016 1039.179 5.859892 146.8093 140.6847 1039.03 1039.087 GALAXY 3909_301_4_49 spiral
1237662264309710994 3909 301 5 22 1115.927 1863.557 4.706412 1124.991 1118.853 1864.42 1865.805 GALAXY 3909_301_5_22 spiral
1237662528989495476 3971 301 2 59 240.9891 1296.89 8.622779 251.3041 243.9298 1299.115 1296.656 GALAXY 3971_301_2_59 spiral
1237662530061402333 3971 301 4 31 275.2988 1336.497 8.790888 286.0823 278.3302 1338.132 1336.877 GALAXY 3971_301_4_31 spiral
1237662530600894478 3971 301 5 71 736.4805 1729.021 7.703392 746.159 739.2286 1730.906 1731.11 GALAXY 3971_301_5_71 spiral
1237662531137896574 3971 301 6 73 418.7911 701.1923 4.658579 430.398 421.3018 704.5026 703.5891 GALAXY 3971_301_6_73 spiral
1237662661603033351 4002 301 1 157 632.2875 443.3713 7.565081 642.8973 635.2325 449.9093 443.3496 GALAXY 4002_301_1_157 spiral
1237662661606834483 4002 301 1 215 1099.795 1528.027 9.147495 1109.876 1102.659 1532.799 1526.717 GALAXY 4002_301_1_215 spiral
1237662696497020959 4010 301 2 117 324.0496 1060.645 14.4536 333.8629 327.0382 1064.063 1060.698 GALAXY 4010_301_2_117 spiral
1237662697035071821 4010 301 3 135 1052.728 506.7451 6.489275 1061.941 1055.589 507.5847 506.0098 GALAXY 4010_301_3_135 spiral
1237662697035989243 4010 301 3 149 1342.848 197.9089 6.324674 1351.757 1345.662 198.1083 196.5412 GALAXY 4010_301_3_149 spiral
1237662697031532639 4010 301 3 81 109.2439 645.2538 11.04211 119.0571 112.2861 649.324 644.8331 GALAXY 4010_301_3_81 spiral
1237662697576137277 4010 301 4 199 1359.969 1545.179 6.223817 1368.868 1362.814 1543.749 1545.016 GALAXY 4010_301_4_199 spiral
1237662698108289377 4010 301 5 127 1146.335 478.0179 6.285131 1155.36 1149.034 480.1202 480.5835 GALAXY 4010_301_5_127 spiral
1237662698114777111 4010 301 5 226 174.581 1220.427 11.61715 183.2461 177.3293 1218.432 1221.911 GALAXY 4010_301_5_226 spiral
1237662698115039460 4010 301 5 230 1149.885 1260.191 4.437258 1158.59 1152.705 1258.188 1261.374 GALAXY 4010_301_5_230 spiral
1237662698105995535 4010 301 5 92 932.7748 1766.51 7.027381 942.217 935.6846 1770.802 1769.434 GALAXY 4010_301_5_92 spiral
1237663529721331949 4204 301 2 127 1198.508 599.916 8.442017 1208.415 1202.099 600.2903 599.0189 GALAXY 4204_301_2_127 spiral
1237663529724018848 4204 301 2 168 257.5306 944.4038 10.19907 267.3301 261.2987 944.8179 943.9365 GALAXY 4204_301_2_168 spiral
1237663530256040322 4204 301 3 94 1165.829 1139.678 7.941169 1175.291 1168.984 1139.775 1138.151 GALAXY 4204_301_3_94 spiral
1237663530802937985 4204 301 4 247 332.9616 1678.747 5.836615 342.2092 336.5815 1676.975 1678.506 GALAXY 4204_301_4_247 spiral
1237663530789830984 4204 301 4 47 353.2122 724.6003 9.072391 362.8941 355.9258 724.7139 724.0398 GALAXY 4204_301_4_47 spiral
1237663530791403789 4204 301 4 71 940.4139 1488.052 15.93925 950.1154 943.8876 1486.613 1487.852 GALAXY 4204_301_4_71 spiral
1237663531330961604 4204 301 5 112 1079.134 1444.669 31.84225 1088.104 1082.075 1444.597 1446.152 GALAXY 4204_301_5_112 spiral
1237663531332599939 4204 301 5 137 269.2657 228.7824 4.545692 278.5394 272.3651 227.6543 230.1016 GALAXY 4204_301_5_137 spiral
1237663531333517552 4204 301 5 151 1133.438 209.2407 9.021063 1142.407 1136.8 208.5461 210.7349 GALAXY 4204_301_5_151 spiral
1237663531337973846 4204 301 5 219 657.0078 327.1583 10.4099 666.2582 660.6328 325.9286 328.3483 GALAXY 4204_301_5_219 spiral
1237663531338498180 4204 301 5 227 243.898 667.4338 10.05766 252.8443 247.155 666.8232 668.9717 GALAXY 4204_301_5_227 spiral
1237663546899955735 4208 301 2 108 248.0807 625.507 12.30947 257.6169 251.2456 625.9016 624.7461 GALAXY 4208_301_2_108 spiral
1237663546903363707 4208 301 2 160 217.4727 143.6233 13.1366 226.3807 220.431 144.9212 142.6874 GALAXY 4208_301_2_160 spiral
1237663546903822550 4208 301 2 167 1244.305 1702.189 8.752915 1254.049 1247.81 1703.848 1702.13 GALAXY 4208_301_2_167 spiral
1237663547433943315 4208 301 3 64 608.9919 894.8152 18.02071 618.6114 612.5287 894.7618 893.0009 GALAXY 4208_301_3_64 spiral
1237663547977236488 4208 301 4 162 152.9993 1083.705 11.63286 162.4003 156.1044 1083.932 1083.518 GALAXY 4208_301_4_162 spiral
1237663547969438101 4208 301 4 43 181.698 1126.692 8.597313 190.5527 185.0919 1125.692 1126.388 GALAXY 4208_301_4_43 spiral
1237663547971338449 4208 301 4 72 268.6349 1541.851 7.729705 278.9631 272.2151 1541.07 1541.638 GALAXY 4208_301_4_72 spiral
1237663548511748377 4208 301 5 126 876.0699 1553.998 13.95793 886.4001 879.7994 1553.892 1555.295 GALAXY 4208_301_5_126 spiral
1237663548518760674 4208 301 5 233 1263.606 639.7817 10.02347 1273.716 1266.925 638.7739 641.3734 GALAXY 4208_301_5_233 spiral
1237663786883219741 4264 301 1 138 1125.805 1040.735 10.3303 1136.504 1129.546 1041.112 1038.254 GALAXY 4264_301_1_138 spiral
1237663786876993881 4264 301 1 43 660.1486 515.6922 13.07834 671.5679 663.6593 515.2125 513.5132 GALAXY 4264_301_1_43 spiral
